#{"t_start": 1695914724.46529, "env_id": "None"}
r,l,t
316.718106,500,4993.797776
314.304472,500,5001.499632
341.742299,500,5008.687253
282.421383,500,5015.782274
312.616996,500,5023.022284
266.481282,500,5030.830455
334.049174,500,5037.985088
313.562906,500,5044.79321
305.155898,500,5051.810648
298.879006,500,5059.521235
336.351142,500,5066.629834
292.638268,500,5073.475044
391.204859,500,5080.572171
277.024285,500,5087.566389
240.830894,500,5095.529186
227.463336,500,5102.688601
313.861385,500,5109.687863
314.775173,500,5117.026906
297.918863,500,5124.540938
283.412531,500,5131.592934
322.354846,500,5138.699611
288.192334,500,5146.007372
273.822674,500,5153.787773
270.247179,500,5161.215719
334.972634,500,5168.246873
325.634101,500,5175.274985
311.648466,500,5182.976721
306.752723,500,5190.201503
316.238125,500,5197.451442
324.964636,500,5204.634459
333.086021,500,5212.052415
289.389,500,5219.008927
302.482086,500,5225.86962
330.575858,500,5233.016294
275.453199,500,5240.842267
297.112795,500,5247.970495
290.922041,500,5254.916479
332.128756,500,5262.01888
296.672104,500,5269.582742
258.73819,500,5276.768192
339.920512,500,5284.175522
321.504964,500,5291.320397
336.038613,500,5299.220696
218.105151,500,5305.989013
319.915333,500,5313.149871
280.934447,500,5321.055617
306.727136,500,5328.382157
297.981407,500,5335.305344
265.098929,500,5342.554598
339.529401,500,5349.706009
296.238881,500,5357.31078
286.925469,500,5364.24254
311.154107,500,5370.886322
297.165758,500,5378.247971
315.736408,500,5385.216481
301.622532,500,5393.075347
284.392645,500,5399.930719
256.462248,500,5407.195829
255.454477,500,5414.127783
280.205122,500,5421.776588
257.058631,500,5428.683061
270.869503,500,5435.793822
280.893177,500,5442.727022
332.783668,500,5450.44073
265.271609,500,5457.205756
279.967404,500,5464.237846
255.931756,500,5471.317514
293.110045,500,5478.977937
318.026353,500,5486.534187
310.459905,500,5493.639852
338.858358,500,5500.710788
293.948642,500,5508.741598
311.002823,500,5515.918594
254.575013,500,5522.798382
327.706291,500,5529.812869
295.986389,500,5537.756127
346.425369,500,5544.906171
290.177278,500,5552.042537
311.58166,500,5559.420758
325.08434,500,5567.102027
313.585038,500,5574.130256
319.606069,500,5581.146667
311.929861,500,5588.159489
282.298711,500,5595.809728
326.788526,500,5602.925489
291.603409,500,5610.116587
324.261762,500,5618.270094
328.404991,500,5626.151348
347.062509,500,5633.759447
316.112572,500,5641.373088
291.94919,500,5648.570096
281.793367,500,5655.951576
331.325041,500,5663.442042
294.420083,500,5670.377832
336.690268,500,5677.568135
317.271595,500,5684.486974
271.01802,500,5693.185582
329.402623,500,5700.34432
336.203679,500,5707.34487
324.914451,500,5715.205375
319.585431,500,5722.94707
264.040644,500,5729.906673
344.117685,500,5737.175613
296.602771,500,5744.160386
288.461113,500,5751.893183
276.080348,500,5759.555848
281.426067,500,5767.491322
329.357772,500,5774.932106
315.7324,500,5782.6438
321.898034,500,5789.755491
297.570834,500,5797.416943
331.760546,500,5805.595521
320.406502,500,5813.249902
349.105156,500,5821.092046
322.988003,500,5828.64185
322.316213,500,5836.033159
308.516684,500,5843.843354
329.751008,500,5851.015697
286.466599,500,5858.00972
306.381653,500,5865.036602
328.86699,500,5872.850319
311.705863,500,5879.925213
339.375593,500,5886.925171
343.688873,500,5894.071974
313.305341,500,5901.931778
335.843971,500,5908.955097
319.992258,500,5916.139104
331.961407,500,5923.300731
278.726368,500,5930.891922
324.788263,500,5938.067751
327.950884,500,5945.112809
289.659215,500,5951.968863
315.022806,500,5959.855396
328.268084,500,5967.246823
291.951326,500,5974.319812
306.639937,500,5981.574688
280.151971,500,5989.83173
304.594886,500,5997.574493
291.084806,500,6004.566861
319.674701,500,6011.374503
274.333486,500,6018.776934
276.490266,500,6026.630668
295.032079,500,6033.610534
308.056483,500,6040.884696
336.315467,500,6047.803735
289.906495,500,6055.479538
327.193048,500,6062.805501
299.227341,500,6069.880809
281.798345,500,6076.878504
312.558302,500,6084.64831
319.525808,500,6091.966755
297.658011,500,6099.042994
302.106693,500,6106.248157
287.550506,500,6114.057103
281.705199,500,6121.556262
265.745641,500,6128.937498
328.132209,500,6136.236277
326.919803,500,6143.801431
290.743939,500,6151.122882
328.149613,500,6158.328801
241.774711,500,6165.199237
297.751608,500,6172.942927
323.45264,500,6180.022091
338.027626,500,6187.230773
338.281656,500,6194.305182
226.613756,500,6201.974106
324.738327,500,6209.05541
243.846469,500,6216.448421
216.752502,500,6223.589391
293.519503,500,6231.346626
310.056298,500,6238.143127
277.801204,500,6245.446116
330.243729,500,6252.598174
339.999285,500,6260.27394
278.004751,500,6267.445642
343.804356,500,6274.379451
344.476838,500,6281.275183
294.150575,500,6289.237156
330.209736,500,6296.263731
341.206623,500,6303.258561
318.265447,500,6310.09554
319.732373,500,6317.009549
334.586943,500,6324.683926
305.656582,500,6331.577882
304.766232,500,6338.295315
300.604347,500,6345.127208
338.958498,500,6352.736941
310.59265,500,6359.757621
248.825211,500,6367.132702
314.986946,500,6374.20384
269.935713,500,6382.324547
320.545902,500,6389.467624
336.063624,500,6396.748883
283.815188,500,6403.905164
328.936418,500,6411.78794
339.216901,500,6418.80675
321.184215,500,6425.784256
333.381342,500,6433.005305
314.177019,500,6440.645485
327.84855,500,6447.485085
282.715813,500,6455.084307
309.138658,500,6461.906745
305.384119,500,6469.546121
247.147186,500,6476.833704
292.884596,500,6483.851798
203.615482,500,6490.695465
261.380488,500,6498.254972
288.81591,500,6505.744102
314.122633,500,6512.641943
318.054843,500,6519.710644
326.687643,500,6527.444353
318.20893,500,6534.108969
334.530717,500,6541.09262
264.741459,500,6548.035054
364.828793,500,6555.782026
287.264412,500,6562.998619
339.915809,500,6569.591064
276.576494,500,6576.463561
330.26173,500,6584.059793
317.964698,500,6591.135055
312.374386,500,6598.420148
322.315479,500,6605.224767
289.196086,500,6612.345767
269.127463,500,6619.497435
324.78117,500,6626.350426
223.609245,500,6633.096813
315.542828,500,6640.064976
284.986595,500,6647.882513
238.115043,500,6654.577623
270.082794,500,6661.341496
219.263038,500,6667.90962
326.99626,500,6675.149743
256.031063,500,6681.77599
282.905213,500,6688.326687
239.611844,500,6695.06046
314.143878,500,6702.458128
261.712367,500,6709.122132
246.940551,500,6716.073487
252.856933,500,6723.14927
310.224368,500,6731.035418
