#{"t_start": 1695918032.5395334, "env_id": "None"}
r,l,t
70.781926,500,4256.674423
91.351954,500,4262.176364
57.460687,500,4267.743195
41.805444,500,4273.49473
115.387837,500,4279.941652
50.86814,500,4285.137607
91.72397,500,4290.366365
9.271218,500,4295.832337
11.651856,500,4301.888934
25.377835,500,4307.398309
88.785266,500,4312.599739
12.022539,500,4317.798533
42.901974,500,4323.039981
46.722263,500,4328.942692
57.586991,500,4334.304256
39.840545,500,4339.656041
50.398389,500,4344.927887
128.34434,500,4350.465674
68.585167,500,4355.582748
65.583655,500,4360.80406
129.63628,500,4366.282292
127.370724,500,4372.06684
64.250204,500,4377.260183
122.075434,500,4382.355648
76.007791,500,4387.356895
117.831309,500,4392.932657
31.520158,500,4398.064853
86.374413,500,4403.487141
103.866446,500,4408.582838
96.966057,500,4414.381413
46.427108,500,4419.690618
116.748005,500,4424.875824
65.474867,500,4430.348922
130.064166,500,4436.431446
82.317153,500,4441.932436
106.5735,500,4447.299962
74.340038,500,4452.443199
125.61998,500,4458.161007
139.832979,500,4463.288029
39.095821,500,4468.658975
102.422906,500,4473.820721
105.119884,500,4479.439935
57.231594,500,4484.359001
93.30207,500,4489.501353
132.303462,500,4494.55438
113.293392,500,4500.065829
105.895407,500,4505.150018
116.718636,500,4510.16765
70.930603,500,4515.592945
133.712594,500,4521.228454
158.266588,500,4526.143467
129.269412,500,4531.463658
90.383065,500,4536.711275
73.544696,500,4541.752543
61.473701,500,4547.338801
138.899506,500,4552.343508
100.837968,500,4557.266262
152.629454,500,4562.288981
81.825738,500,4567.786742
122.679363,500,4572.760439
96.692679,500,4577.8959
154.831048,500,4582.93977
73.664707,500,4588.397
94.011282,500,4593.353635
105.956581,500,4598.671034
112.782027,500,4603.61213
112.341094,500,4609.0754
90.199715,500,4614.052685
134.703282,500,4619.376122
80.632641,500,4624.33298
133.507124,500,4630.092589
78.742513,500,4635.005046
139.95156,500,4639.985817
121.163553,500,4645.125606
85.162629,500,4650.534733
133.86005,500,4655.735424
87.980257,500,4660.857568
111.665209,500,4666.439269
128.322528,500,4672.245196
105.537652,500,4678.01074
91.07581,500,4683.256242
117.619825,500,4688.649266
150.293319,500,4695.032976
112.221832,500,4700.466368
90.144665,500,4705.72252
98.039216,500,4711.196445
139.934009,500,4717.164106
117.014458,500,4722.978106
97.506051,500,4728.691357
128.935646,500,4733.989868
87.296233,500,4740.032427
95.264207,500,4745.245264
127.972546,500,4750.498077
108.929439,500,4755.660603
134.142309,500,4761.315539
161.663739,500,4766.297105
118.754196,500,4771.382639
64.727448,500,4776.662043
97.32022,500,4781.910487
111.960069,500,4787.790051
176.299156,500,4792.728392
87.951379,500,4798.13099
107.382339,500,4803.500405
162.278892,500,4809.172291
73.697063,500,4814.682265
127.16809,500,4819.99001
109.935419,500,4825.266099
175.432909,500,4830.792727
104.314692,500,4836.33826
127.034742,500,4841.584483
159.886989,500,4846.570003
133.764366,500,4852.306561
116.453584,500,4857.512199
113.218544,500,4862.580918
131.514761,500,4867.732123
56.998038,500,4873.596215
53.082828,500,4878.925793
65.780101,500,4884.196285
61.071051,500,4889.668362
108.654348,500,4895.540958
73.911274,500,4900.618487
115.598197,500,4906.123591
96.867857,500,4911.563269
92.350917,500,4917.235342
38.071734,500,4922.514301
131.317876,500,4927.704084
114.637715,500,4933.018789
118.812061,500,4938.604072
87.394027,500,4944.000613
103.076359,500,4949.348844
39.23694,500,4954.74289
45.76688,500,4960.574406
118.508055,500,4965.737916
64.622886,500,4970.945637
127.907178,500,4976.216472
23.471255,500,4981.977442
124.162661,500,4987.261563
28.753302,500,4992.690687
160.538986,500,4997.821884
181.985982,500,5003.140499
31.905965,500,5009.17013
105.269023,500,5014.533808
76.980229,500,5020.134896
170.14143,500,5025.432733
145.853075,500,5031.583199
95.310133,500,5037.323007
1.410792,500,5042.932038
117.38511,500,5048.623772
107.105212,500,5054.692787
148.885341,500,5060.090797
85.445925,500,5065.430897
48.353729,500,5070.943793
76.275036,500,5076.789715
140.249931,500,5082.175113
142.228094,500,5087.780532
15.5449,500,5093.537796
12.96772,500,5099.745253
1.976186,500,5105.542777
28.196192,500,5111.215967
